session_sk,session_id,customer_sk,start_date_sk,end_date_sk,source,device,session_duration_min
33151,11000033150,787,0,0,email,desktop,27.0
33152,11000033151,326,0,0,referral,mobile,47.0
33153,11000033152,1184,0,0,referral,mobile,24.0
33154,11000033153,1128,0,0,ads,mobile,3.0
33155,11000033154,1241,0,0,social,tablet,57.0
33156,11000033155,81,0,0,direct,desktop,7.0
33157,11000033156,704,0,0,direct,mobile,19.0
33158,11000033157,990,0,0,email,mobile,53.0
33159,11000033158,1477,0,0,direct,mobile,50.0
33160,11000033159,0,0,0,email,desktop,55.0
33161,11000033160,248,0,0,ads,mobile,5.0
33162,11000033161,1398,0,0,referral,mobile,21.0
33163,11000033162,1234,0,0,direct,tablet,10.0
33164,11000033163,0,0,0,social,mobile,15.0
33165,11000033164,1376,0,0,direct,desktop,46.0
33166,11000033165,700,0,0,email,mobile,1.0
33167,11000033166,1255,0,0,ads,mobile,51.0
33168,11000033167,1186,0,0,email,mobile,43.0
33169,11000033168,626,0,0,social,mobile,18.0
33170,11000033169,792,0,0,direct,tablet,18.0
33171,11000033170,1191,0,0,social,mobile,58.0
33172,11000033171,0,0,0,email,tablet,17.0
33173,11000033172,1321,0,0,direct,desktop,52.0
33174,11000033173,885,0,0,email,mobile,35.0
33175,11000033174,1358,0,0,email,mobile,21.0
33176,11000033175,0,0,0,referral,desktop,18.0
33177,11000033176,0,0,0,ads,mobile,34.0
33178,11000033177,643,0,0,ads,mobile,15.0
33179,11000033178,1037,0,0,direct,mobile,31.0
33180,11000033179,1142,0,0,ads,mobile,38.0
33181,11000033180,1496,0,0,direct,mobile,56.0
33182,11000033181,237,0,0,referral,mobile,7.0
33183,11000033182,1167,0,0,referral,tablet,28.0
33184,11000033183,130,0,0,direct,mobile,
33185,11000033184,620,0,0,email,mobile,8.0
33186,11000033185,1125,0,0,direct,mobile,26.0
33187,11000033186,127,0,0,direct,desktop,49.0
33188,11000033187,96,0,0,ads,tablet,37.0
33189,11000033188,0,0,0,email,mobile,49.0
33190,11000033189,0,0,0,ads,mobile,49.0
33191,11000033190,1499,0,0,ads,desktop,54.0
33192,11000033191,0,0,0,ads,mobile,20.0
33193,11000033192,0,0,0,email,desktop,33.0
33194,11000033193,1005,0,0,ads,desktop,57.0
33195,11000033194,1331,0,0,ads,mobile,47.0
33196,11000033195,0,0,0,referral,mobile,56.0
33197,11000033196,0,0,0,email,mobile,35.0
33198,11000033197,726,0,0,social,mobile,43.0
33199,11000033198,48,0,0,ads,desktop,
33200,11000033199,1190,0,0,direct,mobile,41.0
33201,11000033200,918,0,0,email,desktop,17.0
33202,11000033201,957,0,0,direct,mobile,47.0
33203,11000033202,0,0,0,referral,mobile,23.0
33204,11000033203,0,0,0,direct,mobile,48.0
33205,11000033204,937,0,0,direct,mobile,28.0
33206,11000033205,1061,0,0,direct,mobile,21.0
33207,11000033206,1124,0,0,social,mobile,10.0
33208,11000033207,0,0,0,referral,desktop,38.0
33209,11000033208,0,0,0,ads,mobile,50.0
33210,11000033209,1454,0,0,direct,desktop,51.0
33211,11000033210,1223,0,0,social,mobile,30.0
33212,11000033211,121,0,0,direct,desktop,32.0
33213,11000033212,330,0,0,social,mobile,20.0
33214,11000033213,0,0,0,email,tablet,45.0
33215,11000033214,457,0,0,direct,mobile,
33216,11000033215,1371,0,0,ads,mobile,57.0
33217,11000033216,632,0,0,ads,mobile,3.0
33218,11000033217,0,0,0,ads,mobile,4.0
33219,11000033218,848,0,0,referral,mobile,5.0
33220,11000033219,0,0,0,direct,desktop,
33221,11000033220,896,0,0,ads,desktop,39.0
33222,11000033221,0,0,0,direct,mobile,3.0
33223,11000033222,587,0,0,ads,mobile,2.0
33224,11000033223,1095,0,0,direct,mobile,31.0
33225,11000033224,0,0,0,direct,tablet,14.0
33226,11000033225,0,0,0,direct,desktop,4.0
33227,11000033226,1152,0,0,ads,mobile,
33228,11000033227,0,0,0,direct,mobile,15.0
33229,11000033228,0,0,0,referral,mobile,
33230,11000033229,548,0,0,direct,mobile,1.0
33231,11000033230,0,0,0,referral,desktop,37.0
33232,11000033231,0,0,0,email,mobile,55.0
33233,11000033232,951,0,0,email,mobile,40.0
33234,11000033233,185,0,0,email,mobile,42.0
33235,11000033234,1319,0,0,ads,desktop,13.0
33236,11000033235,0,0,0,direct,mobile,35.0
33237,11000033236,0,0,0,referral,desktop,40.0
33238,11000033237,138,0,0,referral,mobile,35.0
33239,11000033238,317,0,0,direct,mobile,13.0
33240,11000033239,382,0,0,referral,mobile,29.0
33241,11000033240,490,0,0,ads,mobile,40.0
33242,11000033241,681,0,0,direct,desktop,16.0
33243,11000033242,249,0,0,referral,mobile,45.0
33244,11000033243,0,0,0,direct,desktop,
33245,11000033244,1249,0,0,social,mobile,11.0
33246,11000033245,0,0,0,referral,mobile,
33247,11000033246,898,0,0,referral,desktop,43.0
33248,11000033247,830,0,0,ads,mobile,9.0
33249,11000033248,623,0,0,ads,mobile,6.0
33250,11000033249,0,0,0,ads,desktop,53.0
33251,11000033250,30,0,0,direct,mobile,31.0
33252,11000033251,927,0,0,ads,tablet,16.0
33253,11000033252,144,0,0,ads,mobile,53.0
33254,11000033253,0,0,0,direct,mobile,12.0
33255,11000033254,0,0,0,direct,mobile,20.0
33256,11000033255,0,0,0,social,desktop,7.0
33257,11000033256,1404,0,0,direct,desktop,39.0
33258,11000033257,0,0,0,ads,mobile,53.0
33259,11000033258,137,0,0,direct,desktop,
33260,11000033259,0,0,0,ads,desktop,43.0
33261,11000033260,517,0,0,email,desktop,39.0
33262,11000033261,1389,0,0,referral,mobile,42.0
33263,11000033262,0,0,0,referral,tablet,44.0
33264,11000033263,0,0,0,direct,desktop,47.0
33265,11000033264,0,0,0,direct,desktop,41.0
33266,11000033265,0,0,0,ads,mobile,48.0
33267,11000033266,0,0,0,ads,desktop,53.0
33268,11000033267,0,0,0,direct,mobile,1.0
33269,11000033268,1374,0,0,referral,desktop,42.0
33270,11000033269,1348,0,0,email,tablet,3.0
33271,11000033270,10,0,0,ads,mobile,58.0
33272,11000033271,20,0,0,direct,desktop,21.0
33273,11000033272,0,0,0,referral,desktop,21.0
33274,11000033273,1362,0,0,direct,desktop,55.0
33275,11000033274,132,0,0,direct,desktop,34.0
33276,11000033275,1500,0,0,ads,desktop,49.0
33277,11000033276,0,0,0,direct,mobile,19.0
33278,11000033277,0,0,0,ads,mobile,53.0
33279,11000033278,0,0,0,direct,mobile,38.0
33280,11000033279,800,0,0,direct,desktop,43.0
33281,11000033280,891,0,0,ads,mobile,32.0
33282,11000033281,0,0,0,direct,mobile,38.0
33283,11000033282,759,0,0,ads,mobile,29.0
33284,11000033283,207,0,0,referral,desktop,27.0
33285,11000033284,0,0,0,direct,mobile,28.0
33286,11000033285,499,0,0,email,mobile,32.0
33287,11000033286,0,0,0,referral,mobile,3.0
33288,11000033287,982,0,0,referral,mobile,35.0
33289,11000033288,559,0,0,direct,mobile,10.0
33290,11000033289,1439,0,0,referral,tablet,19.0
33291,11000033290,0,0,0,direct,mobile,41.0
33292,11000033291,0,0,0,referral,desktop,7.0
33293,11000033292,749,0,0,ads,desktop,34.0
33294,11000033293,118,0,0,referral,mobile,19.0
33295,11000033294,244,0,0,ads,mobile,18.0
33296,11000033295,153,0,0,direct,mobile,48.0
33297,11000033296,0,0,0,referral,mobile,46.0
33298,11000033297,1071,0,0,referral,mobile,26.0
33299,11000033298,0,0,0,direct,mobile,17.0
33300,11000033299,1121,0,0,direct,desktop,47.0
33301,11000033300,764,0,0,referral,desktop,55.0
33302,11000033301,0,0,0,direct,desktop,28.0
33303,11000033302,0,0,0,ads,mobile,55.0
33304,11000033303,0,0,0,direct,desktop,9.0
33305,11000033304,0,0,0,direct,mobile,4.0
33306,11000033305,0,0,0,ads,mobile,46.0
33307,11000033306,0,0,0,direct,desktop,20.0
33308,11000033307,0,0,0,email,mobile,20.0
33309,11000033308,85,0,0,email,mobile,43.0
33310,11000033309,764,0,0,ads,mobile,39.0
33311,11000033310,1472,0,0,ads,desktop,47.0
33312,11000033311,0,0,0,referral,desktop,42.0
33313,11000033312,578,0,0,direct,mobile,23.0
33314,11000033313,717,0,0,ads,desktop,9.0
33315,11000033314,954,0,0,ads,desktop,25.0
33316,11000033315,768,0,0,social,mobile,29.0
33317,11000033316,1014,0,0,ads,desktop,
33318,11000033317,104,0,0,direct,mobile,19.0
33319,11000033318,716,0,0,ads,tablet,42.0
33320,11000033319,695,0,0,email,mobile,26.0
33321,11000033320,257,0,0,ads,mobile,39.0
33322,11000033321,0,0,0,ads,mobile,21.0
33323,11000033322,900,0,0,direct,mobile,33.0
33324,11000033323,351,0,0,social,mobile,6.0
33325,11000033324,178,0,0,ads,mobile,35.0
33326,11000033325,0,0,0,email,mobile,8.0
33327,11000033326,17,0,0,ads,mobile,1.0
33328,11000033327,313,0,0,direct,desktop,4.0
33329,11000033328,1438,0,0,email,desktop,14.0
33330,11000033329,0,0,0,direct,desktop,59.0
33331,11000033330,1421,0,0,direct,mobile,14.0
33332,11000033331,820,0,0,ads,desktop,4.0
33333,11000033332,965,0,0,ads,mobile,1.0
33334,11000033333,594,0,0,email,desktop,54.0
33335,11000033334,969,0,0,email,desktop,47.0
33336,11000033335,843,0,0,referral,desktop,3.0
33337,11000033336,343,0,0,direct,mobile,9.0
33338,11000033337,738,0,0,ads,mobile,9.0
33339,11000033338,0,0,0,direct,mobile,4.0
33340,11000033339,588,0,0,social,desktop,8.0
33341,11000033340,0,0,0,ads,desktop,13.0
33342,11000033341,885,0,0,email,mobile,4.0
33343,11000033342,101,0,0,direct,mobile,1.0
33344,11000033343,793,0,0,email,desktop,35.0
33345,11000033344,990,0,0,direct,desktop,39.0
33346,11000033345,1151,0,0,ads,mobile,40.0
33347,11000033346,88,0,0,ads,mobile,3.0
33348,11000033347,0,0,0,direct,mobile,53.0
33349,11000033348,1166,0,0,social,mobile,18.0
33350,11000033349,765,0,0,ads,mobile,39.0
33351,11000033350,1466,0,0,direct,desktop,29.0
33352,11000033351,1140,0,0,direct,desktop,28.0
33353,11000033352,0,0,0,email,mobile,38.0
33354,11000033353,1443,0,0,email,mobile,16.0
33355,11000033354,0,0,0,ads,mobile,45.0
33356,11000033355,0,0,0,referral,desktop,18.0
33357,11000033356,0,0,0,direct,desktop,35.0
33358,11000033357,1161,0,0,ads,mobile,21.0
33359,11000033358,0,0,0,referral,mobile,51.0
33360,11000033359,0,0,0,ads,desktop,15.0
33361,11000033360,741,0,0,direct,mobile,58.0
33362,11000033361,0,0,0,direct,mobile,56.0
33363,11000033362,144,0,0,ads,desktop,17.0
33364,11000033363,5,0,0,ads,mobile,56.0
33365,11000033364,814,0,0,direct,desktop,31.0
33366,11000033365,1359,0,0,direct,desktop,10.0
33367,11000033366,322,0,0,ads,mobile,
33368,11000033367,0,0,0,direct,mobile,26.0
33369,11000033368,1439,0,0,direct,mobile,51.0
33370,11000033369,878,0,0,ads,desktop,50.0
33371,11000033370,160,0,0,referral,desktop,19.0
33372,11000033371,1291,0,0,direct,mobile,54.0
33373,11000033372,0,0,0,email,mobile,28.0
33374,11000033373,441,0,0,direct,mobile,36.0
33375,11000033374,848,0,0,direct,mobile,6.0
33376,11000033375,1092,0,0,direct,desktop,28.0
33377,11000033376,1487,0,0,social,desktop,49.0
33378,11000033377,1397,0,0,direct,mobile,27.0
33379,11000033378,0,0,0,referral,mobile,11.0
33380,11000033379,1429,0,0,referral,desktop,11.0
33381,11000033380,0,0,0,ads,mobile,21.0
33382,11000033381,0,0,0,ads,desktop,30.0
33383,11000033382,690,0,0,social,mobile,38.0
33384,11000033383,0,0,0,referral,mobile,36.0
33385,11000033384,113,0,0,direct,mobile,6.0
33386,11000033385,0,0,0,ads,desktop,33.0
33387,11000033386,0,0,0,ads,mobile,8.0
33388,11000033387,359,0,0,email,tablet,26.0
33389,11000033388,722,0,0,referral,mobile,29.0
33390,11000033389,0,0,0,direct,desktop,11.0
33391,11000033390,170,0,0,direct,desktop,38.0
33392,11000033391,0,0,0,ads,mobile,56.0
33393,11000033392,0,0,0,ads,desktop,6.0
33394,11000033393,628,0,0,direct,mobile,31.0
33395,11000033394,739,0,0,email,desktop,18.0
33396,11000033395,1381,0,0,direct,mobile,37.0
33397,11000033396,0,0,0,referral,desktop,37.0
33398,11000033397,641,0,0,direct,mobile,28.0
33399,11000033398,711,0,0,direct,mobile,
33400,11000033399,0,0,0,direct,mobile,21.0
33401,11000033400,262,0,0,direct,mobile,21.0
33402,11000033401,1376,0,0,email,mobile,28.0
33403,11000033402,0,0,0,direct,mobile,1.0
33404,11000033403,63,0,0,direct,mobile,28.0
33405,11000033404,0,0,0,social,mobile,20.0
33406,11000033405,1352,0,0,email,mobile,52.0
33407,11000033406,918,0,0,referral,mobile,49.0
33408,11000033407,157,0,0,social,desktop,52.0
33409,11000033408,52,0,0,ads,mobile,40.0
33410,11000033409,0,0,0,direct,desktop,48.0
33411,11000033410,469,0,0,referral,mobile,
33412,11000033411,924,0,0,social,desktop,34.0
33413,11000033412,0,0,0,direct,mobile,17.0
33414,11000033413,998,0,0,referral,desktop,7.0
33415,11000033414,653,0,0,ads,mobile,9.0
33416,11000033415,0,0,0,direct,mobile,32.0
33417,11000033416,552,0,0,referral,mobile,13.0
33418,11000033417,517,0,0,referral,mobile,53.0
33419,11000033418,0,0,0,referral,desktop,45.0
33420,11000033419,1211,0,0,referral,desktop,20.0
33421,11000033420,0,0,0,ads,mobile,10.0
33422,11000033421,429,0,0,ads,mobile,50.0
33423,11000033422,1139,0,0,direct,desktop,48.0
33424,11000033423,1,0,0,email,mobile,25.0
33425,11000033424,239,0,0,referral,mobile,19.0
33426,11000033425,1382,0,0,direct,tablet,14.0
33427,11000033426,1138,0,0,direct,mobile,13.0
33428,11000033427,437,0,0,direct,mobile,57.0
33429,11000033428,0,0,0,email,mobile,15.0
33430,11000033429,0,0,0,ads,mobile,43.0
33431,11000033430,152,0,0,ads,mobile,6.0
33432,11000033431,1447,0,0,ads,mobile,41.0
33433,11000033432,0,0,0,ads,desktop,53.0
33434,11000033433,100,0,0,direct,mobile,17.0
33435,11000033434,242,0,0,ads,mobile,15.0
33436,11000033435,0,0,0,ads,desktop,20.0
33437,11000033436,928,0,0,direct,desktop,21.0
33438,11000033437,0,0,0,direct,mobile,28.0
33439,11000033438,208,0,0,referral,mobile,18.0
33440,11000033439,132,0,0,ads,mobile,
33441,11000033440,629,0,0,direct,mobile,49.0
33442,11000033441,427,0,0,referral,desktop,45.0
33443,11000033442,176,0,0,email,desktop,33.0
33444,11000033443,666,0,0,direct,mobile,58.0
33445,11000033444,0,0,0,direct,mobile,40.0
33446,11000033445,0,0,0,ads,tablet,19.0
33447,11000033446,361,0,0,ads,mobile,12.0
33448,11000033447,501,0,0,ads,desktop,40.0
33449,11000033448,711,0,0,direct,tablet,43.0
33450,11000033449,1038,0,0,social,mobile,6.0
33451,11000033450,1309,0,0,direct,mobile,1.0
33452,11000033451,0,0,0,referral,tablet,2.0
33453,11000033452,493,0,0,ads,desktop,12.0
33454,11000033453,0,0,0,social,mobile,45.0
33455,11000033454,200,0,0,social,mobile,37.0
33456,11000033455,1295,0,0,direct,mobile,29.0
33457,11000033456,21,0,0,ads,mobile,44.0
33458,11000033457,92,0,0,referral,desktop,
33459,11000033458,214,0,0,ads,mobile,56.0
33460,11000033459,972,0,0,email,tablet,18.0
33461,11000033460,60,0,0,ads,mobile,46.0
33462,11000033461,617,0,0,ads,mobile,54.0
33463,11000033462,739,0,0,ads,desktop,59.0
33464,11000033463,151,0,0,referral,mobile,7.0
33465,11000033464,677,0,0,direct,mobile,29.0
33466,11000033465,1044,0,0,email,desktop,58.0
33467,11000033466,340,0,0,email,mobile,15.0
33468,11000033467,731,0,0,email,mobile,35.0
33469,11000033468,813,0,0,direct,mobile,40.0
33470,11000033469,0,0,0,email,desktop,26.0
33471,11000033470,264,0,0,direct,desktop,33.0
33472,11000033471,989,0,0,direct,mobile,29.0
33473,11000033472,0,0,0,social,desktop,53.0
33474,11000033473,0,0,0,ads,desktop,26.0
33475,11000033474,1464,0,0,direct,tablet,17.0
33476,11000033475,0,0,0,ads,desktop,21.0
33477,11000033476,1389,0,0,social,mobile,32.0
33478,11000033477,601,0,0,email,mobile,18.0
33479,11000033478,741,0,0,direct,mobile,
33480,11000033479,801,0,0,referral,mobile,31.0
33481,11000033480,924,0,0,direct,mobile,12.0
33482,11000033481,389,0,0,direct,mobile,40.0
33483,11000033482,54,0,0,direct,mobile,23.0
33484,11000033483,0,0,0,ads,mobile,25.0
33485,11000033484,1404,0,0,direct,mobile,24.0
33486,11000033485,514,0,0,ads,mobile,35.0
33487,11000033486,318,0,0,referral,mobile,37.0
33488,11000033487,0,0,0,social,desktop,
33489,11000033488,699,0,0,direct,mobile,45.0
33490,11000033489,812,0,0,ads,desktop,33.0
33491,11000033490,0,0,0,email,mobile,34.0
33492,11000033491,344,0,0,direct,mobile,3.0
33493,11000033492,226,0,0,referral,desktop,12.0
33494,11000033493,592,0,0,ads,desktop,49.0
33495,11000033494,768,0,0,referral,desktop,
33496,11000033495,523,0,0,ads,mobile,46.0
33497,11000033496,506,0,0,social,mobile,15.0
33498,11000033497,0,0,0,direct,mobile,47.0
33499,11000033498,0,0,0,ads,desktop,58.0
33500,11000033499,0,0,0,ads,mobile,9.0
33501,11000033500,739,0,0,ads,mobile,35.0
33502,11000033501,74,0,0,ads,desktop,59.0
33503,11000033502,1326,0,0,email,mobile,15.0
33504,11000033503,0,0,0,referral,mobile,48.0
33505,11000033504,63,0,0,direct,mobile,21.0
33506,11000033505,929,0,0,ads,mobile,13.0
33507,11000033506,0,0,0,referral,mobile,
33508,11000033507,0,0,0,referral,mobile,29.0
33509,11000033508,190,0,0,direct,mobile,1.0
33510,11000033509,801,0,0,direct,mobile,33.0
33511,11000033510,1140,0,0,ads,mobile,4.0
33512,11000033511,472,0,0,ads,mobile,24.0
33513,11000033512,1211,0,0,ads,mobile,
33514,11000033513,166,0,0,direct,mobile,4.0
33515,11000033514,0,0,0,ads,mobile,55.0
33516,11000033515,573,0,0,direct,mobile,18.0
33517,11000033516,0,0,0,referral,mobile,3.0
33518,11000033517,0,0,0,direct,mobile,50.0
33519,11000033518,620,0,0,referral,mobile,27.0
33520,11000033519,1165,0,0,ads,desktop,
33521,11000033520,372,0,0,ads,mobile,23.0
33522,11000033521,504,0,0,ads,tablet,29.0
33523,11000033522,0,0,0,direct,mobile,7.0
33524,11000033523,0,0,0,direct,mobile,
33525,11000033524,0,0,0,ads,desktop,
33526,11000033525,15,0,0,email,mobile,3.0
33527,11000033526,892,0,0,direct,mobile,32.0
33528,11000033527,85,0,0,email,tablet,25.0
33529,11000033528,16,0,0,social,mobile,16.0
33530,11000033529,0,0,0,ads,mobile,36.0
33531,11000033530,1181,0,0,direct,desktop,47.0
33532,11000033531,990,0,0,social,mobile,40.0
33533,11000033532,349,0,0,social,desktop,48.0
33534,11000033533,0,0,0,direct,mobile,5.0
33535,11000033534,843,0,0,ads,mobile,12.0
33536,11000033535,395,0,0,direct,mobile,9.0
33537,11000033536,0,0,0,direct,desktop,42.0
33538,11000033537,512,0,0,direct,mobile,47.0
33539,11000033538,170,0,0,referral,mobile,2.0
33540,11000033539,0,0,0,ads,mobile,19.0
33541,11000033540,536,0,0,direct,tablet,8.0
33542,11000033541,213,0,0,email,desktop,27.0
33543,11000033542,1081,0,0,direct,mobile,11.0
33544,11000033543,253,0,0,email,mobile,36.0
33545,11000033544,5,0,0,direct,mobile,53.0
33546,11000033545,0,0,0,ads,mobile,33.0
33547,11000033546,0,0,0,direct,mobile,17.0
33548,11000033547,682,0,0,direct,mobile,41.0
33549,11000033548,747,0,0,ads,desktop,54.0
33550,11000033549,1446,0,0,ads,mobile,58.0
33551,11000033550,494,0,0,direct,desktop,39.0
33552,11000033551,0,0,0,direct,desktop,30.0
33553,11000033552,0,0,0,direct,desktop,8.0
33554,11000033553,1288,0,0,direct,mobile,24.0
33555,11000033554,578,0,0,ads,desktop,4.0
33556,11000033555,270,0,0,ads,desktop,19.0
33557,11000033556,127,0,0,direct,mobile,9.0
33558,11000033557,0,0,0,social,desktop,48.0
33559,11000033558,0,0,0,ads,mobile,15.0
33560,11000033559,0,0,0,ads,desktop,19.0
33561,11000033560,83,0,0,direct,mobile,5.0
33562,11000033561,0,0,0,direct,desktop,16.0
33563,11000033562,122,0,0,ads,mobile,59.0
33564,11000033563,575,0,0,email,mobile,36.0
33565,11000033564,1168,0,0,direct,mobile,10.0
33566,11000033565,998,0,0,social,mobile,43.0
33567,11000033566,1418,0,0,email,mobile,60.0
33568,11000033567,989,0,0,email,desktop,28.0
33569,11000033568,661,0,0,referral,mobile,24.0
33570,11000033569,887,0,0,direct,mobile,4.0
33571,11000033570,0,0,0,referral,mobile,30.0
33572,11000033571,1166,0,0,referral,mobile,27.0
33573,11000033572,0,0,0,ads,mobile,18.0
33574,11000033573,0,0,0,social,mobile,4.0
33575,11000033574,940,0,0,ads,mobile,26.0
33576,11000033575,0,0,0,ads,desktop,
33577,11000033576,621,0,0,social,mobile,57.0
33578,11000033577,1236,0,0,referral,desktop,38.0
33579,11000033578,954,0,0,direct,mobile,57.0
33580,11000033579,0,0,0,social,mobile,7.0
33581,11000033580,149,0,0,direct,mobile,42.0
33582,11000033581,0,0,0,referral,desktop,38.0
33583,11000033582,1264,0,0,direct,desktop,48.0
33584,11000033583,0,0,0,social,mobile,44.0
33585,11000033584,27,0,0,email,mobile,50.0
33586,11000033585,793,0,0,direct,mobile,25.0
33587,11000033586,0,0,0,direct,desktop,42.0
33588,11000033587,0,0,0,email,desktop,2.0
33589,11000033588,684,0,0,direct,mobile,6.0
33590,11000033589,608,0,0,direct,mobile,7.0
33591,11000033590,703,0,0,referral,mobile,43.0
33592,11000033591,1280,0,0,ads,desktop,11.0
33593,11000033592,0,0,0,direct,desktop,4.0
33594,11000033593,130,0,0,direct,mobile,23.0
33595,11000033594,954,0,0,referral,mobile,47.0
33596,11000033595,21,0,0,ads,mobile,36.0
33597,11000033596,1402,0,0,direct,mobile,23.0
33598,11000033597,741,0,0,ads,mobile,12.0
33599,11000033598,900,0,0,referral,desktop,49.0
33600,11000033599,0,0,0,email,mobile,32.0
33601,11000033600,0,0,0,referral,tablet,16.0
33602,11000033601,0,0,0,referral,mobile,21.0
33603,11000033602,1390,0,0,ads,desktop,18.0
33604,11000033603,1010,0,0,referral,mobile,19.0
33605,11000033604,333,0,0,ads,mobile,5.0
33606,11000033605,366,0,0,ads,mobile,37.0
33607,11000033606,1131,0,0,social,mobile,23.0
33608,11000033607,824,0,0,direct,desktop,53.0
33609,11000033608,0,0,0,ads,mobile,9.0
33610,11000033609,942,0,0,social,mobile,
33611,11000033610,1222,0,0,direct,desktop,15.0
33612,11000033611,1151,0,0,direct,desktop,51.0
33613,11000033612,240,0,0,ads,mobile,22.0
33614,11000033613,498,0,0,direct,tablet,16.0
33615,11000033614,1269,0,0,ads,mobile,32.0
33616,11000033615,1046,0,0,ads,mobile,54.0
33617,11000033616,1123,0,0,direct,mobile,51.0
33618,11000033617,1465,0,0,ads,desktop,3.0
33619,11000033618,1436,0,0,social,desktop,
33620,11000033619,878,0,0,referral,desktop,12.0
33621,11000033620,179,0,0,direct,mobile,5.0
33622,11000033621,23,0,0,ads,desktop,5.0
33623,11000033622,0,0,0,direct,mobile,21.0
33624,11000033623,0,0,0,referral,mobile,11.0
33625,11000033624,0,0,0,referral,desktop,
33626,11000033625,1183,0,0,social,desktop,53.0
33627,11000033626,739,0,0,direct,mobile,38.0
33628,11000033627,98,0,0,ads,mobile,36.0
33629,11000033628,0,0,0,ads,mobile,52.0
33630,11000033629,0,0,0,direct,mobile,52.0
33631,11000033630,1344,0,0,direct,mobile,7.0
33632,11000033631,814,0,0,direct,mobile,5.0
33633,11000033632,675,0,0,social,desktop,35.0
33634,11000033633,1287,0,0,direct,desktop,58.0
33635,11000033634,788,0,0,direct,tablet,27.0
33636,11000033635,1416,0,0,direct,desktop,27.0
33637,11000033636,187,0,0,ads,desktop,36.0
33638,11000033637,468,0,0,ads,mobile,18.0
33639,11000033638,419,0,0,direct,tablet,53.0
33640,11000033639,1189,0,0,ads,mobile,
33641,11000033640,0,0,0,direct,desktop,38.0
33642,11000033641,731,0,0,referral,tablet,20.0
33643,11000033642,0,0,0,direct,mobile,46.0
33644,11000033643,1184,0,0,direct,mobile,44.0
33645,11000033644,1160,0,0,ads,desktop,38.0
33646,11000033645,0,0,0,direct,desktop,29.0
33647,11000033646,0,0,0,email,mobile,58.0
33648,11000033647,134,0,0,direct,desktop,20.0
33649,11000033648,1362,0,0,ads,mobile,39.0
33650,11000033649,1124,0,0,direct,mobile,10.0
33651,11000033650,1054,0,0,direct,mobile,15.0
33652,11000033651,519,0,0,direct,mobile,
33653,11000033652,113,0,0,ads,mobile,23.0
33654,11000033653,518,0,0,ads,mobile,29.0
33655,11000033654,885,0,0,direct,tablet,18.0
33656,11000033655,0,0,0,ads,desktop,4.0
33657,11000033656,14,0,0,referral,mobile,17.0
33658,11000033657,0,0,0,ads,mobile,
33659,11000033658,0,0,0,ads,desktop,39.0
33660,11000033659,484,0,0,ads,mobile,51.0
33661,11000033660,24,0,0,ads,mobile,4.0
33662,11000033661,1255,0,0,direct,desktop,58.0
33663,11000033662,136,0,0,social,mobile,58.0
33664,11000033663,44,0,0,social,mobile,43.0
33665,11000033664,817,0,0,ads,tablet,23.0
33666,11000033665,1389,0,0,ads,mobile,13.0
33667,11000033666,560,0,0,direct,mobile,41.0
33668,11000033667,580,0,0,ads,mobile,29.0
33669,11000033668,442,0,0,direct,tablet,23.0
33670,11000033669,1128,0,0,direct,mobile,20.0
33671,11000033670,0,0,0,direct,mobile,45.0
33672,11000033671,694,0,0,social,mobile,25.0
33673,11000033672,0,0,0,referral,mobile,16.0
33674,11000033673,702,0,0,referral,mobile,57.0
33675,11000033674,965,0,0,referral,mobile,37.0
33676,11000033675,722,0,0,ads,mobile,41.0
33677,11000033676,0,0,0,ads,mobile,1.0
33678,11000033677,1255,0,0,social,desktop,34.0
33679,11000033678,0,0,0,ads,mobile,37.0
33680,11000033679,1204,0,0,social,mobile,35.0
33681,11000033680,0,0,0,direct,mobile,4.0
33682,11000033681,1462,0,0,ads,desktop,57.0
33683,11000033682,0,0,0,direct,mobile,13.0
33684,11000033683,1076,0,0,direct,desktop,14.0
33685,11000033684,567,0,0,direct,mobile,9.0
33686,11000033685,0,0,0,ads,desktop,26.0
33687,11000033686,1308,0,0,direct,mobile,55.0
33688,11000033687,1082,0,0,direct,mobile,28.0
33689,11000033688,182,0,0,direct,mobile,14.0
33690,11000033689,1379,0,0,direct,desktop,6.0
33691,11000033690,64,0,0,ads,mobile,
33692,11000033691,18,0,0,social,mobile,
33693,11000033692,0,0,0,ads,mobile,58.0
33694,11000033693,0,0,0,ads,mobile,58.0
33695,11000033694,861,0,0,direct,desktop,6.0
33696,11000033695,488,0,0,ads,mobile,44.0
33697,11000033696,531,0,0,email,mobile,5.0
33698,11000033697,0,0,0,referral,desktop,28.0
33699,11000033698,0,0,0,referral,mobile,46.0
33700,11000033699,0,0,0,ads,mobile,2.0
33701,11000033700,0,0,0,ads,mobile,56.0
33702,11000033701,781,0,0,email,tablet,4.0
33703,11000033702,1167,0,0,direct,mobile,27.0
33704,11000033703,692,0,0,ads,desktop,41.0
33705,11000033704,1027,0,0,referral,mobile,17.0
33706,11000033705,0,0,0,direct,tablet,34.0
33707,11000033706,0,0,0,direct,desktop,33.0
33708,11000033707,0,0,0,email,mobile,37.0
33709,11000033708,779,0,0,social,mobile,54.0
33710,11000033709,1436,0,0,referral,mobile,18.0
33711,11000033710,955,0,0,direct,mobile,38.0
